"","State","Year","Product","Export_percentage"
"1810","Georgia",2019,"Fruits & Nuts",8.78403726850603
"1811","Georgia",2019,"Grains & Feed",3.683741307235
"1812","Georgia",2019,"Meat & Animal Products",6.33432994758836
"1813","Georgia",2019,"Non-commodity crops",11.4300649825837
"1814","Georgia",2019,"Oilseeds",18.4028286041027
"1815","Georgia",2019,"Poultry & Eggs",20.3508968251131
"1816","Georgia",2019,"Vegetables",5.57908931316851
"1817","Georgia",2020,"Cotton",26.8429205094222
"1818","Georgia",2020,"Fruits & Nuts",9.52359728348407
"1819","Georgia",2020,"Grains & Feed",5.1608833476281
"1820","Georgia",2020,"Meat & Animal Products",6.05501990821127
"1821","Georgia",2020,"Non-commodity crops",10.638628783121
"1822","Georgia",2020,"Oilseeds",19.3236122154977
"1823","Georgia",2020,"Poultry & Eggs",17.2013186059994
"1824","Georgia",2020,"Vegetables",5.2540193466362
"1825","Georgia",2021,"Cotton",24.4541738602311
"1826","Georgia",2021,"Fruits & Nuts",8.36064866132513
"1827","Georgia",2021,"Grains & Feed",6.54458338498002
"1828","Georgia",2021,"Meat & Animal Products",6.97527750310921
"1829","Georgia",2021,"Non-commodity crops",10.2648759703821
"1830","Georgia",2021,"Oilseeds",19.0259172292344
"1831","Georgia",2021,"Poultry & Eggs",19.2109728550863
"1832","Georgia",2021,"Vegetables",5.16355053565171
"1833","Georgia",2022,"Cotton",32.7648653649937
"1834","Georgia",2022,"Fruits & Nuts",10.1951808686457
"1835","Georgia",2022,"Grains & Feed",5.56739096842631
"1836","Georgia",2022,"Meat & Animal Products",6.40046419552034
"1837","Georgia",2022,"Non-commodity crops",8.5580184226055
"1838","Georgia",2022,"Oilseeds",14.37288677993
"1839","Georgia",2022,"Poultry & Eggs",17.3087286103633
"1840","Georgia",2022,"Vegetables",4.83246478951524
"1841","Hawaii",2000,"Cotton",0
"1842","Hawaii",2000,"Fruits & Nuts",27.2738270290968
"1843","Hawaii",2000,"Grains & Feed",0
"1844","Hawaii",2000,"Meat & Animal Products",11.9846437718946
"1845","Hawaii",2000,"Non-commodity crops",37.6121390365137
"1846","Hawaii",2000,"Oilseeds",0
"1847","Hawaii",2000,"Poultry & Eggs",0.831002810436999
"1848","Hawaii",2000,"Vegetables",22.298387352058
"1849","Hawaii",2001,"Cotton",0
"1850","Hawaii",2001,"Fruits & Nuts",27.4576414999685
"1851","Hawaii",2001,"Grains & Feed",0
"1852","Hawaii",2001,"Meat & Animal Products",11.488107065972
"1853","Hawaii",2001,"Non-commodity crops",39.3600647965149
"1854","Hawaii",2001,"Oilseeds",0
"1855","Hawaii",2001,"Poultry & Eggs",0.796343982782006
"1856","Hawaii",2001,"Vegetables",20.8978426547627
"1857","Hawaii",2002,"Cotton",0
"1858","Hawaii",2002,"Fruits & Nuts",23.9379427595413
"1859","Hawaii",2002,"Grains & Feed",0
"1860","Hawaii",2002,"Meat & Animal Products",12.5219808672227
"1861","Hawaii",2002,"Non-commodity crops",42.3626455682402
"1862","Hawaii",2002,"Oilseeds",0
"1863","Hawaii",2002,"Poultry & Eggs",0.655921352798068
"1864","Hawaii",2002,"Vegetables",20.5215094521978
"1865","Hawaii",2003,"Cotton",0
"1866","Hawaii",2003,"Fruits & Nuts",25.2174584904401
"1867","Hawaii",2003,"Grains & Feed",0
"1868","Hawaii",2003,"Meat & Animal Products",8.5148714315043
"1869","Hawaii",2003,"Non-commodity crops",45.9837789893683
"1870","Hawaii",2003,"Oilseeds",0
"1871","Hawaii",2003,"Poultry & Eggs",0.667190767658473
"1872","Hawaii",2003,"Vegetables",19.6167003210289
"1873","Hawaii",2004,"Cotton",0
"1874","Hawaii",2004,"Fruits & Nuts",25.042555712232
"1875","Hawaii",2004,"Grains & Feed",0
"1876","Hawaii",2004,"Meat & Animal Products",7.26752296902192
"1877","Hawaii",2004,"Non-commodity crops",47.970171210171
"1878","Hawaii",2004,"Oilseeds",0
"1879","Hawaii",2004,"Poultry & Eggs",0.693563187867483
"1880","Hawaii",2004,"Vegetables",19.0261869207076
"1881","Hawaii",2005,"Cotton",0
"1882","Hawaii",2005,"Fruits & Nuts",27.7670169801697
"1883","Hawaii",2005,"Grains & Feed",0
"1884","Hawaii",2005,"Meat & Animal Products",6.35372756916264
"1885","Hawaii",2005,"Non-commodity crops",47.9838017952003
"1886","Hawaii",2005,"Oilseeds",0
"1887","Hawaii",2005,"Poultry & Eggs",0.66647220120775
"1888","Hawaii",2005,"Vegetables",17.2289814542596
"1889","Hawaii",2006,"Cotton",0
"1890","Hawaii",2006,"Fruits & Nuts",26.9550390058606
"1891","Hawaii",2006,"Grains & Feed",0
"1892","Hawaii",2006,"Meat & Animal Products",5.45802324331954
"1893","Hawaii",2006,"Non-commodity crops",50.2543256846294
"1894","Hawaii",2006,"Oilseeds",0
"1895","Hawaii",2006,"Poultry & Eggs",0.54371094895031
"1896","Hawaii",2006,"Vegetables",16.7889011172401
"1897","Hawaii",2007,"Cotton",0
"1898","Hawaii",2007,"Fruits & Nuts",20.4729597303554
"1899","Hawaii",2007,"Grains & Feed",0
"1900","Hawaii",2007,"Meat & Animal Products",7.63641737763428
"1901","Hawaii",2007,"Non-commodity crops",58.9835648688399
"1902","Hawaii",2007,"Oilseeds",0
"1903","Hawaii",2007,"Poultry & Eggs",0.440560912503157
"1904","Hawaii",2007,"Vegetables",12.4664971106673
"1905","Hawaii",2008,"Cotton",0
"1906","Hawaii",2008,"Fruits & Nuts",19.0502076098317
"1907","Hawaii",2008,"Grains & Feed",0
"1908","Hawaii",2008,"Meat & Animal Products",11.0990920786599
"1909","Hawaii",2008,"Non-commodity crops",68.0316623576965
"1910","Hawaii",2008,"Oilseeds",0
"1911","Hawaii",2008,"Poultry & Eggs",0.376256777855256
"1912","Hawaii",2008,"Vegetables",1.44278117595672
"1913","Hawaii",2009,"Cotton",0
"1914","Hawaii",2009,"Fruits & Nuts",16.7467073103783
"1915","Hawaii",2009,"Grains & Feed",0
"1916","Hawaii",2009,"Meat & Animal Products",8.68919671575812
"1917","Hawaii",2009,"Non-commodity crops",73.1522567559552
"1918","Hawaii",2009,"Oilseeds",0
"1919","Hawaii",2009,"Poultry & Eggs",0.448400443966263
"1920","Hawaii",2009,"Vegetables",0.963438773942077
"1921","Hawaii",2010,"Cotton",0
"1922","Hawaii",2010,"Fruits & Nuts",14.5221748495874
"1923","Hawaii",2010,"Grains & Feed",0
"1924","Hawaii",2010,"Meat & Animal Products",9.68221404736975
"1925","Hawaii",2010,"Non-commodity crops",74.4786010883687
"1926","Hawaii",2010,"Oilseeds",0
"1927","Hawaii",2010,"Poultry & Eggs",0.382705428419811
"1928","Hawaii",2010,"Vegetables",0.934304586254337
"1929","Hawaii",2011,"Cotton",0
"1930","Hawaii",2011,"Fruits & Nuts",14.1113359708097
"1931","Hawaii",2011,"Grains & Feed",0
"1932","Hawaii",2011,"Meat & Animal Products",10.9285400103994
"1933","Hawaii",2011,"Non-commodity crops",73.6785541216234
"1934","Hawaii",2011,"Oilseeds",0
"1935","Hawaii",2011,"Poultry & Eggs",0.343983062939186
"1936","Hawaii",2011,"Vegetables",0.937586834228229
"1937","Hawaii",2012,"Cotton",0
"1938","Hawaii",2012,"Fruits & Nuts",13.5553879031094
"1939","Hawaii",2012,"Grains & Feed",0
"1940","Hawaii",2012,"Meat & Animal Products",12.7444757261835
"1941","Hawaii",2012,"Non-commodity crops",72.6878011623156
"1942","Hawaii",2012,"Oilseeds",0
"1943","Hawaii",2012,"Poultry & Eggs",0.2331423964775
"1944","Hawaii",2012,"Vegetables",0.779192811913999
"1945","Hawaii",2013,"Cotton",0
"1946","Hawaii",2013,"Fruits & Nuts",17.4451448995526
"1947","Hawaii",2013,"Grains & Feed",0
"1948","Hawaii",2013,"Meat & Animal Products",4.12151510924211
"1949","Hawaii",2013,"Non-commodity crops",77.2810552089257
"1950","Hawaii",2013,"Oilseeds",0
"1951","Hawaii",2013,"Poultry & Eggs",0.304756967686413
"1952","Hawaii",2013,"Vegetables",0.847527814593151
"1953","Hawaii",2014,"Cotton",0
"1954","Hawaii",2014,"Fruits & Nuts",17.4152987041256
"1955","Hawaii",2014,"Grains & Feed",0
"1956","Hawaii",2014,"Meat & Animal Products",11.7364759370441
"1957","Hawaii",2014,"Non-commodity crops",69.7315278972624
"1958","Hawaii",2014,"Oilseeds",0
"1959","Hawaii",2014,"Poultry & Eggs",0.297296171991057
"1960","Hawaii",2014,"Vegetables",0.81940128957677
"1961","Hawaii",2015,"Cotton",0
"1962","Hawaii",2015,"Fruits & Nuts",14.9431163944041
"1963","Hawaii",2015,"Grains & Feed",0
"1964","Hawaii",2015,"Meat & Animal Products",13.9285930436279
"1965","Hawaii",2015,"Non-commodity crops",70.4178196181425
"1966","Hawaii",2015,"Oilseeds",0
"1967","Hawaii",2015,"Poultry & Eggs",0.475196873391659
"1968","Hawaii",2015,"Vegetables",0.235274070433737
"1969","Hawaii",2016,"Cotton",0
"1970","Hawaii",2016,"Fruits & Nuts",13.1369647698939
"1971","Hawaii",2016,"Grains & Feed",0
"1972","Hawaii",2016,"Meat & Animal Products",14.653555641432
"1973","Hawaii",2016,"Non-commodity crops",71.667179274023
"1974","Hawaii",2016,"Oilseeds",0
"1975","Hawaii",2016,"Poultry & Eggs",0.282190118075554
"1976","Hawaii",2016,"Vegetables",0.260110196575489
"1977","Hawaii",2017,"Cotton",0
"1978","Hawaii",2017,"Fruits & Nuts",16.116158836012
"1979","Hawaii",2017,"Grains & Feed",0
"1980","Hawaii",2017,"Meat & Animal Products",16.413675253094
"1981","Hawaii",2017,"Non-commodity crops",66.8179675647832
"1982","Hawaii",2017,"Oilseeds",0
"1983","Hawaii",2017,"Poultry & Eggs",0.380105633883684
"1984","Hawaii",2017,"Vegetables",0.272092712227043
"1985","Hawaii",2018,"Cotton",0
"1986","Hawaii",2018,"Fruits & Nuts",12.5717224554333
"1987","Hawaii",2018,"Grains & Feed",0
"1988","Hawaii",2018,"Meat & Animal Products",18.2151040086102
"1989","Hawaii",2018,"Non-commodity crops",68.3272731125039
"1990","Hawaii",2018,"Oilseeds",0
"1991","Hawaii",2018,"Poultry & Eggs",0.639431699381246
"1992","Hawaii",2018,"Vegetables",0.246468724071384
"1993","Hawaii",2019,"Cotton",0
"1994","Hawaii",2019,"Fruits & Nuts",15.0609842010176
"1995","Hawaii",2019,"Grains & Feed",0
"1996","Hawaii",2019,"Meat & Animal Products",18.5673982386762
"1997","Hawaii",2019,"Non-commodity crops",65.8685346306633
"1998","Hawaii",2019,"Oilseeds",0
"1999","Hawaii",2019,"Poultry & Eggs",0.503082929642837
"2000","Hawaii",2019,"Vegetables",0
"2001","Hawaii",2020,"Cotton",0
"2002","Hawaii",2020,"Fruits & Nuts",15.07649253237
"2003","Hawaii",2020,"Grains & Feed",0
"2004","Hawaii",2020,"Meat & Animal Products",18.2514010585545
"2005","Hawaii",2020,"Non-commodity crops",66.0899288856466
"2006","Hawaii",2020,"Oilseeds",0
"2007","Hawaii",2020,"Poultry & Eggs",0.582177523428831
"2008","Hawaii",2020,"Vegetables",0
"2009","Hawaii",2021,"Cotton",0
"2010","Hawaii",2021,"Fruits & Nuts",17.0214138362579
"2011","Hawaii",2021,"Grains & Feed",0
"2012","Hawaii",2021,"Meat & Animal Products",20.4347658716801
"2013","Hawaii",2021,"Non-commodity crops",62.0486265754504
"2014","Hawaii",2021,"Oilseeds",0
"2015","Hawaii",2021,"Poultry & Eggs",0.495193716611623
"2016","Hawaii",2021,"Vegetables",0
"2017","Hawaii",2022,"Cotton",0
"2018","Hawaii",2022,"Fruits & Nuts",13.7297496532382
"2019","Hawaii",2022,"Grains & Feed",0
"2020","Hawaii",2022,"Meat & Animal Products",19.7975378592602
"2021","Hawaii",2022,"Non-commodity crops",65.5876157752006
"2022","Hawaii",2022,"Oilseeds",0
"2023","Hawaii",2022,"Poultry & Eggs",0.885096712300991
"2024","Hawaii",2022,"Vegetables",0
"2025","Idaho",2000,"Cotton",0
"2026","Idaho",2000,"Fruits & Nuts",1.25454780617593
"2027","Idaho",2000,"Grains & Feed",39.8760544298094
"2028","Idaho",2000,"Meat & Animal Products",23.035149337975
"2029","Idaho",2000,"Non-commodity crops",16.4676439924463
"2030","Idaho",2000,"Oilseeds",0.525560141963288
"2031","Idaho",2000,"Poultry & Eggs",0.177888520434826
"2032","Idaho",2000,"Vegetables",18.6631557711953
"2033","Idaho",2001,"Cotton",0
"2034","Idaho",2001,"Fruits & Nuts",1.2661440578801
"2035","Idaho",2001,"Grains & Feed",38.4159659195662
"2036","Idaho",2001,"Meat & Animal Products",26.5159593814885
"2037","Idaho",2001,"Non-commodity crops",14.3322494636822
"2038","Idaho",2001,"Oilseeds",0.545319376860336
"2039","Idaho",2001,"Poultry & Eggs",0.183983414448465
"2040","Idaho",2001,"Vegetables",18.7403783860741
"2041","Idaho",2002,"Cotton",0
"2042","Idaho",2002,"Fruits & Nuts",1.13134635741222
"2043","Idaho",2002,"Grains & Feed",38.1701574918594
"2044","Idaho",2002,"Meat & Animal Products",25.510764362957
"2045","Idaho",2002,"Non-commodity crops",14.137184890932
"2046","Idaho",2002,"Oilseeds",0.748076514622502
"2047","Idaho",2002,"Poultry & Eggs",0.141324105468273
"2048","Idaho",2002,"Vegetables",20.1611462767487
"2049","Idaho",2003,"Cotton",0
"2050","Idaho",2003,"Fruits & Nuts",1.42210890004569
"2051","Idaho",2003,"Grains & Feed",34.3314847718774
"2052","Idaho",2003,"Meat & Animal Products",28.4900055210445
"2053","Idaho",2003,"Non-commodity crops",17.4510684145435
"2054","Idaho",2003,"Oilseeds",0.391851055237531
"2055","Idaho",2003,"Poultry & Eggs",0.207409108975843
"2056","Idaho",2003,"Vegetables",17.7060722282755
"2057","Idaho",2004,"Cotton",0
"2058","Idaho",2004,"Fruits & Nuts",1.41701052639534
"2059","Idaho",2004,"Grains & Feed",45.1583366511395
"2060","Idaho",2004,"Meat & Animal Products",19.8170062322195
"2061","Idaho",2004,"Non-commodity crops",16.5863610320116
"2062","Idaho",2004,"Oilseeds",0.42081536226375
"2063","Idaho",2004,"Poultry & Eggs",0.190802153529833
"2064","Idaho",2004,"Vegetables",16.4096680424404
"2065","Idaho",2005,"Cotton",0
"2066","Idaho",2005,"Fruits & Nuts",1.28742661896757
"2067","Idaho",2005,"Grains & Feed",42.6269072309927
"2068","Idaho",2005,"Meat & Animal Products",21.6541509417595
"2069","Idaho",2005,"Non-commodity crops",17.3113484493109
"2070","Idaho",2005,"Oilseeds",0.410342770800795
"2071","Idaho",2005,"Poultry & Eggs",0.202240912704637
"2072","Idaho",2005,"Vegetables",16.507583075464
"2073","Idaho",2006,"Cotton",0
"2074","Idaho",2006,"Fruits & Nuts",1.19437011801402
"2075","Idaho",2006,"Grains & Feed",36.9499083550619
"2076","Idaho",2006,"Meat & Animal Products",23.4704317687044
"2077","Idaho",2006,"Non-commodity crops",18.821122468922
"2078","Idaho",2006,"Oilseeds",0.477185559149574
"2079","Idaho",2006,"Poultry & Eggs",0.162836562953071
"2080","Idaho",2006,"Vegetables",18.924145167195
"2081","Idaho",2007,"Cotton",0
"2082","Idaho",2007,"Fruits & Nuts",0.947047975897472
"2083","Idaho",2007,"Grains & Feed",40.7876217007557
"2084","Idaho",2007,"Meat & Animal Products",26.2767356263542
"2085","Idaho",2007,"Non-commodity crops",15.0910305562647
"2086","Idaho",2007,"Oilseeds",0.320332568845799
"2087","Idaho",2007,"Poultry & Eggs",0.141380101029981
"2088","Idaho",2007,"Vegetables",16.4358514708522
"2089","Idaho",2008,"Cotton",0
"2090","Idaho",2008,"Fruits & Nuts",0.862784457000082
"2091","Idaho",2008,"Grains & Feed",38.4253013952238
"2092","Idaho",2008,"Meat & Animal Products",26.5602985724996
"2093","Idaho",2008,"Non-commodity crops",14.7626397620568
"2094","Idaho",2008,"Oilseeds",0.32848700078497
"2095","Idaho",2008,"Poultry & Eggs",0.26743824805997
"2096","Idaho",2008,"Vegetables",18.7930505643748
"2097","Idaho",2009,"Cotton",0
"2098","Idaho",2009,"Fruits & Nuts",0.753195090316632
"2099","Idaho",2009,"Grains & Feed",32.9489583318123
"2100","Idaho",2009,"Meat & Animal Products",24.2421690136113
"2101","Idaho",2009,"Non-commodity crops",17.483512882697
"2102","Idaho",2009,"Oilseeds",0.291607816602684
"2103","Idaho",2009,"Poultry & Eggs",0.350684021446557
"2104","Idaho",2009,"Vegetables",23.9298728435136
"2105","Idaho",2010,"Cotton",0
"2106","Idaho",2010,"Fruits & Nuts",0.751808403181262
"2107","Idaho",2010,"Grains & Feed",32.7974249322946
"2108","Idaho",2010,"Meat & Animal Products",28.2325362049088
"2109","Idaho",2010,"Non-commodity crops",17.1434826673247
"2110","Idaho",2010,"Oilseeds",0.283325476110725
"2111","Idaho",2010,"Poultry & Eggs",0.32535567094521
"2112","Idaho",2010,"Vegetables",20.4660666452348
"2113","Idaho",2011,"Cotton",0
"2114","Idaho",2011,"Fruits & Nuts",0.71713937094529
"2115","Idaho",2011,"Grains & Feed",37.0945968765276
"2116","Idaho",2011,"Meat & Animal Products",27.4919464827702
"2117","Idaho",2011,"Non-commodity crops",16.4388298390929
"2118","Idaho",2011,"Oilseeds",0.331489566236456
"2119","Idaho",2011,"Poultry & Eggs",0.280415009668704
"2120","Idaho",2011,"Vegetables",17.6455828547589
"2121","Idaho",2012,"Cotton",0
"2122","Idaho",2012,"Fruits & Nuts",0.920638859763687
"2123","Idaho",2012,"Grains & Feed",29.2263035639412
"2124","Idaho",2012,"Meat & Animal Products",29.2128784884751
"2125","Idaho",2012,"Non-commodity crops",19.8021586118748
"2126","Idaho",2012,"Oilseeds",0.439261495563317
"2127","Idaho",2012,"Poultry & Eggs",0.369408379154403
"2128","Idaho",2012,"Vegetables",20.0293506012276
"2129","Idaho",2013,"Cotton",0
"2130","Idaho",2013,"Fruits & Nuts",0.725391761804358
"2131","Idaho",2013,"Grains & Feed",32.4992465256544
"2132","Idaho",2013,"Meat & Animal Products",33.4052546388358
"2133","Idaho",2013,"Non-commodity crops",15.0255768781761
"2134","Idaho",2013,"Oilseeds",0.540497082090384
"2135","Idaho",2013,"Poultry & Eggs",0.33592095907676
"2136","Idaho",2013,"Vegetables",17.4681121543621
"2137","Idaho",2014,"Cotton",0
"2138","Idaho",2014,"Fruits & Nuts",0.479560607839113
"2139","Idaho",2014,"Grains & Feed",28.7660054102219
"2140","Idaho",2014,"Meat & Animal Products",35.3514591971358
"2141","Idaho",2014,"Non-commodity crops",16.266463397157
"2142","Idaho",2014,"Oilseeds",0.675556140868351
"2143","Idaho",2014,"Poultry & Eggs",0.364036954923918
"2144","Idaho",2014,"Vegetables",18.0969182918539
"2145","Idaho",2015,"Cotton",0
"2146","Idaho",2015,"Fruits & Nuts",0.61011606748751
"2147","Idaho",2015,"Grains & Feed",23.5654556857488
"2148","Idaho",2015,"Meat & Animal Products",33.9098899710258
"2149","Idaho",2015,"Non-commodity crops",20.3547715528372
"2150","Idaho",2015,"Oilseeds",0.445362315377931
"2151","Idaho",2015,"Poultry & Eggs",0.552917757015064
"2152","Idaho",2015,"Vegetables",20.5614866505077
"2153","Idaho",2016,"Cotton",0
"2154","Idaho",2016,"Fruits & Nuts",0.353330047218647
"2155","Idaho",2016,"Grains & Feed",23.9436327674695
"2156","Idaho",2016,"Meat & Animal Products",31.6826376971185
"2157","Idaho",2016,"Non-commodity crops",21.3327583861237
"2158","Idaho",2016,"Oilseeds",0.501526999839542
"2159","Idaho",2016,"Poultry & Eggs",0.420438834021328
"2160","Idaho",2016,"Vegetables",21.7656752682088
"2161","Idaho",2017,"Cotton",0
"2162","Idaho",2017,"Fruits & Nuts",0.294042544481104
"2163","Idaho",2017,"Grains & Feed",24.1352639653581
"2164","Idaho",2017,"Meat & Animal Products",32.8609233956666
"2165","Idaho",2017,"Non-commodity crops",21.32431362154
"2166","Idaho",2017,"Oilseeds",0.513016372830929
"2167","Idaho",2017,"Poultry & Eggs",0.478742866159721
"2168","Idaho",2017,"Vegetables",20.3936972339636
"2169","Idaho",2018,"Cotton",0
"2170","Idaho",2018,"Fruits & Nuts",0
"2171","Idaho",2018,"Grains & Feed",23.9833274804733
"2172","Idaho",2018,"Meat & Animal Products",32.6396263727014
"2173","Idaho",2018,"Non-commodity crops",21.2729641935059
"2174","Idaho",2018,"Oilseeds",0.611120862371136
"2175","Idaho",2018,"Poultry & Eggs",0.566145697006646
"2176","Idaho",2018,"Vegetables",20.9268153939417
"2177","Idaho",2019,"Cotton",0
"2178","Idaho",2019,"Fruits & Nuts",0
"2179","Idaho",2019,"Grains & Feed",24.0607137895979
"2180","Idaho",2019,"Meat & Animal Products",32.5511302070329
"2181","Idaho",2019,"Non-commodity crops",22.0401179416456
"2182","Idaho",2019,"Oilseeds",0.337491813457564
"2183","Idaho",2019,"Poultry & Eggs",0.466100936327139
"2184","Idaho",2019,"Vegetables",20.544445311939
"2185","Idaho",2020,"Cotton",0
"2186","Idaho",2020,"Fruits & Nuts",0
"2187","Idaho",2020,"Grains & Feed",27.6024394784792
"2188","Idaho",2020,"Meat & Animal Products",32.7966741378906
"2189","Idaho",2020,"Non-commodity crops",21.2685539323187
"2190","Idaho",2020,"Oilseeds",0.38550032348882
"2191","Idaho",2020,"Poultry & Eggs",0.498900105952328
"2192","Idaho",2020,"Vegetables",17.4479320218703
"2193","Idaho",2021,"Cotton",0
"2194","Idaho",2021,"Fruits & Nuts",0
"2195","Idaho",2021,"Grains & Feed",23.3587755129079
"2196","Idaho",2021,"Meat & Animal Products",35.2176807152366
"2197","Idaho",2021,"Non-commodity crops",21.1488660746985
"2198","Idaho",2021,"Oilseeds",0.271033092619095
"2199","Idaho",2021,"Poultry & Eggs",0.499001391337516
"2200","Idaho",2021,"Vegetables",19.5046432132004
"2201","Idaho",2022,"Cotton",0
"2202","Idaho",2022,"Fruits & Nuts",0
"2203","Idaho",2022,"Grains & Feed",22.4540311671158
"2204","Idaho",2022,"Meat & Animal Products",39.0394803863253
"2205","Idaho",2022,"Non-commodity crops",20.148990633128
"2206","Idaho",2022,"Oilseeds",0.206226064626025
"2207","Idaho",2022,"Poultry & Eggs",0.608590527264795
"2208","Idaho",2022,"Vegetables",17.5426812215401
"2209","Illinois",2000,"Cotton",0
"2210","Illinois",2000,"Fruits & Nuts",0.228215923925239
"2211","Illinois",2000,"Grains & Feed",46.7367474985513
"2212","Illinois",2000,"Meat & Animal Products",6.44016179088801
"2213","Illinois",2000,"Non-commodity crops",3.08187797480183
"2214","Illinois",2000,"Oilseeds",42.8011915536834
"2215","Illinois",2000,"Poultry & Eggs",0.216895218114964
"2216","Illinois",2000,"Vegetables",0.494910040035296
"2217","Illinois",2001,"Cotton",0
"2218","Illinois",2001,"Fruits & Nuts",0.20605824937299
"2219","Illinois",2001,"Grains & Feed",46.6382256735553
"2220","Illinois",2001,"Meat & Animal Products",7.1743298656306
"2221","Illinois",2001,"Non-commodity crops",3.10387022706697
"2222","Illinois",2001,"Oilseeds",42.2120967073715
"2223","Illinois",2001,"Poultry & Eggs",0.212805603247109
"2224","Illinois",2001,"Vegetables",0.452613673755631
"2225","Illinois",2002,"Cotton",0
"2226","Illinois",2002,"Fruits & Nuts",0.22184173388069
"2227","Illinois",2002,"Grains & Feed",46.6405913180892
"2228","Illinois",2002,"Meat & Animal Products",6.52745745789056
"2229","Illinois",2002,"Non-commodity crops",3.08279011362373
"2230","Illinois",2002,"Oilseeds",43.0189016023456
"2231","Illinois",2002,"Poultry & Eggs",0.170017673619598
"2232","Illinois",2002,"Vegetables",0.338400100550703
"2233","Illinois",2003,"Cotton",0
"2234","Illinois",2003,"Fruits & Nuts",0.288836089447302
"2235","Illinois",2003,"Grains & Feed",43.3761755603133
"2236","Illinois",2003,"Meat & Animal Products",6.50523758399599
"2237","Illinois",2003,"Non-commodity crops",2.51712479169226
"2238","Illinois",2003,"Oilseeds",46.377248705261
"2239","Illinois",2003,"Poultry & Eggs",0.209187739421907
"2240","Illinois",2003,"Vegetables",0.726189529868189
"2241","Illinois",2004,"Cotton",0
"2242","Illinois",2004,"Fruits & Nuts",0.270994323858821
"2243","Illinois",2004,"Grains & Feed",47.8546377145297
"2244","Illinois",2004,"Meat & Animal Products",6.29673714554061
"2245","Illinois",2004,"Non-commodity crops",3.82570881026508
"2246","Illinois",2004,"Oilseeds",40.7079112495075
"2247","Illinois",2004,"Poultry & Eggs",0.211022495646317
"2248","Illinois",2004,"Vegetables",0.832988260651954
"2249","Illinois",2005,"Cotton",0
"2250","Illinois",2005,"Fruits & Nuts",0.326895024278697
"2251","Illinois",2005,"Grains & Feed",47.7310819009584
"2252","Illinois",2005,"Meat & Animal Products",7.04376949466724
"2253","Illinois",2005,"Non-commodity crops",3.9139111175981
"2254","Illinois",2005,"Oilseeds",39.7980474260555
"2255","Illinois",2005,"Poultry & Eggs",0.257560621719915
"2256","Illinois",2005,"Vegetables",0.928734414722062
"2257","Illinois",2006,"Cotton",0
"2258","Illinois",2006,"Fruits & Nuts",0.325013907076922
"2259","Illinois",2006,"Grains & Feed",52.0283068057718
"2260","Illinois",2006,"Meat & Animal Products",6.68338370111201
"2261","Illinois",2006,"Non-commodity crops",3.04644023490338
"2262","Illinois",2006,"Oilseeds",36.7020059005805
"2263","Illinois",2006,"Poultry & Eggs",0.263339541893569
"2264","Illinois",2006,"Vegetables",0.951509908661909
"2265","Illinois",2007,"Cotton",0
"2266","Illinois",2007,"Fruits & Nuts",0.115818168768228
"2267","Illinois",2007,"Grains & Feed",51.7493456037159
"2268","Illinois",2007,"Meat & Animal Products",5.40460486129001
"2269","Illinois",2007,"Non-commodity crops",2.71835000875392
"2270","Illinois",2007,"Oilseeds",38.9918334269169
"2271","Illinois",2007,"Poultry & Eggs",0.269476748345649
"2272","Illinois",2007,"Vegetables",0.750571182209358
"2273","Illinois",2008,"Cotton",0
"2274","Illinois",2008,"Fruits & Nuts",0.159068089523119
"2275","Illinois",2008,"Grains & Feed",51.6222058724437
"2276","Illinois",2008,"Meat & Animal Products",5.71771777797705
"2277","Illinois",2008,"Non-commodity crops",2.85344186173785
"2278","Illinois",2008,"Oilseeds",39.1155343583333
"2279","Illinois",2008,"Poultry & Eggs",0.204322051704355
"2280","Illinois",2008,"Vegetables",0.327709988280608
"2281","Illinois",2009,"Cotton",0
"2282","Illinois",2009,"Fruits & Nuts",0.18292227178077
"2283","Illinois",2009,"Grains & Feed",41.8239683627121
"2284","Illinois",2009,"Meat & Animal Products",5.76870104142121
"2285","Illinois",2009,"Non-commodity crops",3.49856010887349
"2286","Illinois",2009,"Oilseeds",48.1877943377009
"2287","Illinois",2009,"Poultry & Eggs",0.204364873127267
"2288","Illinois",2009,"Vegetables",0.333689004384336
"2289","Illinois",2010,"Cotton",0
"2290","Illinois",2010,"Fruits & Nuts",0.206507658891995
"2291","Illinois",2010,"Grains & Feed",41.1106507145283
"2292","Illinois",2010,"Meat & Animal Products",6.35163588780762
"2293","Illinois",2010,"Non-commodity crops",3.49292238198895
"2294","Illinois",2010,"Oilseeds",48.3096212166851
"2295","Illinois",2010,"Poultry & Eggs",0.200265631541497
"2296","Illinois",2010,"Vegetables",0.32839650855656
"2297","Illinois",2011,"Cotton",0
"2298","Illinois",2011,"Fruits & Nuts",0.159510867594452
"2299","Illinois",2011,"Grains & Feed",47.4295929495893
"2300","Illinois",2011,"Meat & Animal Products",6.76065484858142
"2301","Illinois",2011,"Non-commodity crops",3.45848992427145
"2302","Illinois",2011,"Oilseeds",41.6343558471372
"2303","Illinois",2011,"Poultry & Eggs",0.202707509561749
"2304","Illinois",2011,"Vegetables",0.354688053264452
"2305","Illinois",2012,"Cotton",0
"2306","Illinois",2012,"Fruits & Nuts",0.118614383951559
"2307","Illinois",2012,"Grains & Feed",35.816266541278
